Event Name,Date,Time,Venue/Location,Ticket Price (USD),Category,Source URL,Description,All Sources,Listings Merged,Island Match,Lat,Lng
Marketing Breakthrough: 40X Your Holistic Business [$297 Value],2026-09-27,10:00 AM - 12:00 PM,,,Sports & Fitness,https://www.eventbrite.com/e/marketing-breakthrough-40x-your-holistic-business-297-value-tickets-1222103026049,,eventbrite: https://www.eventbrite.com/e/marketing-breakthrough-40x-your-holistic-business-297-value-tickets-1222103026049,1,"San Juan, Puerto Rico",18.466,-66.106
Omar Courtz,2026-09-27,8:30 PM,"Coliseo de Puerto Rico, San Juan",,Concert / Live Music,https://seatgeek.com/omar-courtz-tickets/san-juan-puerto-rico-coliseo-de-puerto-rico-2026-09-27-8-30-pm/concert/18513302,,seatgeek: https://seatgeek.com/omar-courtz-tickets/san-juan-puerto-rico-coliseo-de-puerto-rico-2026-09-27-8-30-pm/concert/18513302,1,"San Juan, Puerto Rico",18.4278,-66.0614
Taller-Demo Navidad 2026,2026-09-27,1:00 PM - 6:00 PM,"Floristree PR, 1752 Avenida Manuel Fernández Juncos, San Juan, San Juan 00909",,Arts & Theatre,https://www.eventbrite.com/e/taller-demo-navidad-2026-tickets-1999179761483,,eventbrite: https://www.eventbrite.com/e/taller-demo-navidad-2026-tickets-1999179761483,1,"San Juan, Puerto Rico",18.466,-66.106
The VINTFRESH Market | 27 SEPT,2026-09-27,10:00 AM - 4:00 PM,"Caribe Hilton, 1 Calle San Gerónimo, San Juan, San Juan 00901",,Farmers / Craft Market,https://www.eventbrite.com/e/the-vintfresh-market-27-sept-tickets-2000451652744,,eventbrite: https://www.eventbrite.com/e/the-vintfresh-market-27-sept-tickets-2000451652744,1,"San Juan, Puerto Rico",18.466,-66.106
Live music party bus bar hopping,2026-09-28,7:30 PM - 12:00 AM,"Teatro Alejandro Tapia y Rivera, Calle de la Fortaleza, San Juan, San Juan 00901",,Concert / Live Music,https://www.eventbrite.com/e/live-music-party-bus-bar-hopping-tickets-1979515686706,,eventbrite: https://www.eventbrite.com/e/live-music-party-bus-bar-hopping-tickets-1979515686706,1,"San Juan, Puerto Rico",18.466,-66.106
Omar Courtz,2026-09-28,8:30 PM,"Coliseo de Puerto Rico, San Juan",,Concert / Live Music,https://seatgeek.com/omar-courtz-tickets/san-juan-puerto-rico-coliseo-de-puerto-rico-2026-09-28-8-30-pm/concert/18513300,,seatgeek: https://seatgeek.com/omar-courtz-tickets/san-juan-puerto-rico-coliseo-de-puerto-rico-2026-09-28-8-30-pm/concert/18513300,1,"San Juan, Puerto Rico",18.4278,-66.0614
Barnes & Noble and Waterstones Virtually Presents: Madeline Miller,2026-09-29,2:00 PM - 3:00 PM,,,Arts & Theatre,https://www.eventbrite.com/e/barnes-noble-and-waterstones-virtually-presents-madeline-miller-tickets-1994686605332,,eventbrite: https://www.eventbrite.com/e/barnes-noble-and-waterstones-virtually-presents-madeline-miller-tickets-1994686605332,1,"San Juan, Puerto Rico",18.466,-66.106
3ra Cumbre VOCES en Acción Contra el Cáncer 2026,2026-10-03,7:00 AM - 5:00 PM,"Puerto Rico Convention Center, 100 Convention Boulevard, San Juan, San Juan 00907",,Conference / Expo,https://www.eventbrite.com/e/3ra-cumbre-voces-en-accion-contra-el-cancer-2026-tickets-1997027752767,,eventbrite: https://www.eventbrite.com/e/3ra-cumbre-voces-en-accion-contra-el-cancer-2026-tickets-1997027752767,1,"San Juan, Puerto Rico",18.466,-66.106
Black Girl Book Fair! Spooky Edition,2026-10-03,12:00 AM - 11:30 PM,,,Fair / Popup,https://www.eventbrite.com/e/black-girl-book-fair-spooky-edition-tickets-1990268350212,,eventbrite: https://www.eventbrite.com/e/black-girl-book-fair-spooky-edition-tickets-1990268350212,1,"San Juan, Puerto Rico",18.466,-66.106
Diego Torres,2026-10-03,8:00 PM,"Teatro de la Universidad de Puerto Rico, San Juan",,Concert / Live Music,https://seatgeek.com/diego-torres-tickets/san-juan-teatro-de-la-universidad-de-puerto-rico-2026-10-03-8-pm/concert/18485497,,seatgeek: https://seatgeek.com/diego-torres-tickets/san-juan-teatro-de-la-universidad-de-puerto-rico-2026-10-03-8-pm/concert/18485497,1,"San Juan, Puerto Rico",18.4,-66.05
ELMUSEO CON LA CLARA,2026-10-03,8:00 PM - 11:30 PM,"Logan's Irish Pub, Avenida José de Diego, San Juan, San Juan 00921",,Culture / Heritage,https://www.eventbrite.com/e/elmuseo-con-la-clara-tickets-2000902039864,,eventbrite: https://www.eventbrite.com/e/elmuseo-con-la-clara-tickets-2000902039864,1,"San Juan, Puerto Rico",18.466,-66.106
Ethically Shady: Navigating the Gray Areas of Interpreting,2026-10-03,10:00 AM - 1:30 PM,,,Arts & Theatre,https://www.eventbrite.com/e/ethically-shady-navigating-the-gray-areas-of-interpreting-tickets-1992852441298,,eventbrite: https://www.eventbrite.com/e/ethically-shady-navigating-the-gray-areas-of-interpreting-tickets-1992852441298,1,"San Juan, Puerto Rico",18.466,-66.106
Hereditary Cancer Syndromes Symposium,2026-10-03,7:00 AM - 3:30 PM,"Hilton Garden Inn San Juan Condado, 886 Ashford Avenue, San Juan, San Juan 00907",,Conference / Expo,https://www.eventbrite.com/e/hereditary-cancer-syndromes-symposium-tickets-1997177006188,,eventbrite: https://www.eventbrite.com/e/hereditary-cancer-syndromes-symposium-tickets-1997177006188,1,"San Juan, Puerto Rico",18.466,-66.106
LO MEJOR DE TI: MENTES CONSCIENTES,2026-10-03,9:30 AM - 1:30 PM,"Centro para Puerto Rico de la Fundación Sila M. Calderón, 1012 Calle González, San Juan, San Juan 00925",,Arts & Theatre,https://www.eventbrite.com/e/lo-mejor-de-ti-mentes-conscientes-tickets-1989993719785,,eventbrite: https://www.eventbrite.com/e/lo-mejor-de-ti-mentes-conscientes-tickets-1989993719785,1,"San Juan, Puerto Rico",18.466,-66.106
Simposio de Menopausia,2026-10-03,1:00 PM - 4:00 PM,"Salón Café - Av. Domenech, Las Américas Professional Center 400 Ave Domenech 104 A-B, San Juan, San Juan 00918",,Conference / Expo,https://www.eventbrite.com/e/simposio-de-menopausia-tickets-1997258399638,,eventbrite: https://www.eventbrite.com/e/simposio-de-menopausia-tickets-1997258399638,1,"San Juan, Puerto Rico",18.466,-66.106
"Sunset, Puff & Art",2026-10-03,3:30 PM - 6:30 PM,"Calle Yardley Place, Calle Yardley Place, San Juan, San Juan 00911",,Nightlife / Party,https://www.eventbrite.com/e/sunset-puff-art-tickets-2000778975776,,eventbrite: https://www.eventbrite.com/e/sunset-puff-art-tickets-2000778975776,1,"San Juan, Puerto Rico",18.466,-66.106
Estética & Spa Expo 2026,2026-10-04,8:30 AM - 6:00 PM,"Centro de Convenciones Pedro Rosselló González, 100 Boulevard Centro de Convenciones, San Juan, San Juan 00907",,Conference / Expo,https://www.eventbrite.com/e/estetica-spa-expo-2026-tickets-1989746485300,,eventbrite: https://www.eventbrite.com/e/estetica-spa-expo-2026-tickets-1989746485300,1,"San Juan, Puerto Rico",18.466,-66.106
Flanverse : Most Wanted,2026-10-04,11:00 AM - 7:00 PM,"Plaza Las Américas, 525 Avenida F.D. Roosevelt, San Juan, San Juan 00918",,Conference / Expo,https://www.eventbrite.com/e/flanverse-most-wanted-registration-2000602308359,,eventbrite: https://www.eventbrite.com/e/flanverse-most-wanted-registration-2000602308359,1,"San Juan, Puerto Rico",18.466,-66.106
Punch & Jerk Day Party,2026-10-04,2:00 PM - 10:00 PM,"Blue Shark Restaurant Roof Top, 2473 Calle Loíza, San Juan, San Juan 00913",,Nightlife / Party,https://www.eventbrite.com/e/punch-jerk-day-party-tickets-1988428558345,,eventbrite: https://www.eventbrite.com/e/punch-jerk-day-party-tickets-1988428558345,1,"San Juan, Puerto Rico",18.466,-66.106
A Norman stitch-up? The story behind the Bayeux Tapestry,2026-10-07,7:30 PM - 8:30 PM,,,Arts & Theatre,https://www.eventbrite.co.uk/e/a-norman-stitch-up-the-story-behind-the-bayeux-tapestry-tickets-1997441959671,,eventbrite: https://www.eventbrite.co.uk/e/a-norman-stitch-up-the-story-behind-the-bayeux-tapestry-tickets-1997441959671,1,"San Juan, Puerto Rico",18.466,-66.106
Tipsy Trivia,2026-10-07,7:00 PM - 10:00 PM,"Hiedra Cocktail Bar, Ave. Montehiedra, San Juan, San Juan 00926",,Nightlife / Party,https://www.eventbrite.com/e/tipsy-trivia-tickets-2002237389932,,eventbrite: https://www.eventbrite.com/e/tipsy-trivia-tickets-2002237389932,1,"San Juan, Puerto Rico",18.466,-66.106
