Event Name,Date,Time,Venue/Location,Ticket Price (USD),Category,Source URL,Description,All Sources,Listings Merged,Island Match,Lat,Lng
Spookyween Sip & Paint,2026-10-17,4:00 PM - 8:00 PM,"Don Felito’s Cookshop, 10, Charlotte Amalie, St Thomas 00802",,Nightlife / Party,https://www.eventbrite.com/e/spookyween-sip-paint-tickets-2000638037225,,eventbrite: https://www.eventbrite.com/e/spookyween-sip-paint-tickets-2000638037225,1,"St. Thomas, USVI",18.342,-64.931
2026 Governor's Workforce Development Summit - St. Thomas Youth,2026-10-22,8:00 AM - 3:00 PM,"Caribbean Cinemas, Weymouth Rhymer Highway, Charlotte Amalie, St Thomas 00802",,Conference / Expo,https://www.eventbrite.com/e/2026-governors-workforce-development-summit-st-thomas-tickets-1989236865012,"Ready to make moves? Explore cool careers, gain real-world skills, meet inspiring professionals, and discover what's next for YOU.",eventbrite: https://www.eventbrite.com/e/2026-governors-workforce-development-summit-st-thomas-tickets-1989236865012 | eventbrite: https://www.eventbrite.com/e/2026-governors-workforce-development-summit-st-thomas-youth-tickets-1989410194445,2,"St. Thomas, USVI",18.342,-64.931
2026 Governor's Workforce Development Summit - St. John,2026-10-23,9:00 AM - 1:00 PM,"Legislature of the Virgin Islands St. John Annex, 1D Great Cruz Bay Road, Cruz Bay, St John 00830",,Conference / Expo,https://www.eventbrite.com/e/2026-governors-workforce-development-summit-st-john-tickets-1989236309350,"Upskilling and Educating for Today's Challenges: Connect, learn, and lead at the 2026 Governor's Workforce Development Summit.",eventbrite: https://www.eventbrite.com/e/2026-governors-workforce-development-summit-st-john-tickets-1989236309350,1,"St. Thomas, USVI",18.342,-64.931
4th Annual That's HER Conference,2026-10-23,6:00 PM - 6:00 PM,"Charlotte Amalie, Charlotte Amalie, Charlotte Amalie, St Thomas 00802",,Conference / Expo,https://www.eventbrite.com/e/4th-annual-thats-her-conference-tickets-1996312261714,"A transformative weekend celebrating girlhood through mentorship, leadership, sisterhood, and self-discovery.",eventbrite: https://www.eventbrite.com/e/4th-annual-thats-her-conference-tickets-1996312261714,1,"St. Thomas, USVI",18.342,-64.931
SOCAWEEN 2026: CHAPTER X — FOLLOW THE RED BALLOON,2026-10-24,9:00 PM - 11:30 PM,"Muse, 3077 Kronprindsens Gade, Charlotte Amalie, St Thomas 00802",,Festival,https://www.eventbrite.com/e/socaween-2026-chapter-x-follow-the-red-balloon-tickets-1998893787126,,eventbrite: https://www.eventbrite.com/e/socaween-2026-chapter-x-follow-the-red-balloon-tickets-1998893787126,1,"St. Thomas, USVI",18.342,-64.931
Wine Pon Mi: 90's Lime,2026-10-24,6:00 PM - 1:00 AM,"KAM Experience, 78 Kronprindsens Gade, Charlotte Amalie, St Thomas 00802",,Food & Drink,https://www.eventbrite.com/e/wine-pon-mi-90s-lime-tickets-2000869875660,,eventbrite: https://www.eventbrite.com/e/wine-pon-mi-90s-lime-tickets-2000869875660,1,"St. Thomas, USVI",18.342,-64.931
BVI Ideas Festival 2026,2026-11-17,8:30 AM - 3:00 PM,"Tradewinds Conference Centre, Peter Island Resort and Spa, Sprat Bay, Peter Island VG1110",,Festival,https://www.eventbrite.com/e/bvi-ideas-festival-2026-tickets-1999615863877,"In 2026, we move from possibility to progress. Beyond Imagination is about execution, innovation, and lasting legacy.",eventbrite: https://www.eventbrite.com/e/bvi-ideas-festival-2026-tickets-1999615863877,1,"St. Thomas, USVI",18.342,-64.931
NYE At Lovango Rum Bar,2026-12-31,7:00 PM - 1:00 AM,"Lovango Rum Bar, 1 Bay St., Cruz Bay, St John 00830",,Food & Drink,https://www.eventbrite.com/e/nye-at-lovango-rum-bar-tickets-1994026515987,,eventbrite: https://www.eventbrite.com/e/nye-at-lovango-rum-bar-tickets-1994026515987,1,"St. Thomas, USVI",18.342,-64.931
Winter qBio Conference 2027,2027-02-15,5:00 PM - 1:00 PM,"The Westin St. Thomas Beach Resort & Spa, 5 Estate Bakkeroe, St. Thomas, VI 00802",,Conference / Expo,https://www.eventbrite.com/e/winter-qbio-conference-2027-registration-1997505156695,,eventbrite: https://www.eventbrite.com/e/winter-qbio-conference-2027-registration-1997505156695,1,"St. Thomas, USVI",18.342,-64.931
St. Thomas CARNIVAL - Virgin Islands,2027-04-28,12:00 AM - 12:00 PM,"Charlotte Amalie, 1, Charlotte Amalie, St Thomas 00802",,Festival,https://www.eventbrite.com/e/st-thomas-carnival-virgin-islands-tickets-1992677580284,,eventbrite: https://www.eventbrite.com/e/st-thomas-carnival-virgin-islands-tickets-1992677580284,1,"St. Thomas, USVI",18.342,-64.931
