Event Name,Date,Time,Venue/Location,Ticket Price (USD),Category,Source URL,Description,All Sources,Listings Merged,Island Match,Lat,Lng
Salon des Entrepreneurs et Professionnels,2026-09-26,6:00 PM - 8:00 PM,"ALPHANET, 37 Rue Bourbon, Arrondissement d'Ouanaminthe, Nord-Est 2210",,Conference / Expo,https://www.eventbrite.com/e/billets-salon-des-entrepreneurs-et-professionnels-1919247233139,"Le Salon des Entrepreneurs et Professionnels réunit les Entrepreneurs, Professionnels, Investisseurs sur une même table de réseautage.",eventbrite: https://www.eventbrite.com/e/billets-salon-des-entrepreneurs-et-professionnels-1919247233139,1,Port-au-Prince,18.594,-72.307
Marketing Breakthrough: 40X Your Holistic Business [$297 Value],2026-09-27,10:00 AM - 12:00 PM,,,Sports & Fitness,https://www.eventbrite.com/e/marketing-breakthrough-40x-your-holistic-business-297-value-tickets-1222103026049,,eventbrite: https://www.eventbrite.com/e/marketing-breakthrough-40x-your-holistic-business-297-value-tickets-1222103026049,1,Port-au-Prince,18.594,-72.307
"PMP Certification In-Person Training in San Jose, CA",2026-09-28,9:00 AM - 5:00 PM,"Calle San josé, Calle San josé, Fundación, Barahona 81000",,Arts & Theatre,https://www.eventbrite.com/e/pmp-certification-in-person-training-in-san-jose-ca-tickets-1996235539235,"Join PMP Certification In-Person Training in San Jose, CA. Earn 35 contact hours, learn from expert instructors, and prepare for the PMP",eventbrite: https://www.eventbrite.com/e/pmp-certification-in-person-training-in-san-jose-ca-tickets-1996235539235,1,Port-au-Prince,18.594,-72.307
Barnes & Noble and Waterstones Virtually Presents: Madeline Miller,2026-09-29,2:00 PM - 3:00 PM,,,Arts & Theatre,https://www.eventbrite.com/e/barnes-noble-and-waterstones-virtually-presents-madeline-miller-tickets-1994686605332,,eventbrite: https://www.eventbrite.com/e/barnes-noble-and-waterstones-virtually-presents-madeline-miller-tickets-1994686605332,1,Port-au-Prince,18.594,-72.307
Black Girl Book Fair! Spooky Edition,2026-10-03,12:00 AM - 11:30 PM,,,Fair / Popup,https://www.eventbrite.com/e/black-girl-book-fair-spooky-edition-tickets-1990268350212,,eventbrite: https://www.eventbrite.com/e/black-girl-book-fair-spooky-edition-tickets-1990268350212,1,Port-au-Prince,18.594,-72.307
Ethically Shady: Navigating the Gray Areas of Interpreting,2026-10-03,10:00 AM - 1:30 PM,,,Arts & Theatre,https://www.eventbrite.com/e/ethically-shady-navigating-the-gray-areas-of-interpreting-tickets-1992852441298,,eventbrite: https://www.eventbrite.com/e/ethically-shady-navigating-the-gray-areas-of-interpreting-tickets-1992852441298,1,Port-au-Prince,18.594,-72.307
A Norman stitch-up? The story behind the Bayeux Tapestry,2026-10-07,7:30 PM - 8:30 PM,,,Arts & Theatre,https://www.eventbrite.co.uk/e/a-norman-stitch-up-the-story-behind-the-bayeux-tapestry-tickets-1997441959671,,eventbrite: https://www.eventbrite.co.uk/e/a-norman-stitch-up-the-story-behind-the-bayeux-tapestry-tickets-1997441959671,1,Port-au-Prince,18.594,-72.307
